behavior_session_id,ophys_session_id,ophys_container_id,mouse_id,indicator,full_genotype,driver_line,cre_line,reporter_line,sex,age_in_days,project_code,session_type,session_number,image_set,behavior_type,experience_level,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,date_of_acquisition,equipment_name,imaging_plane_group_count,go_trial_count,ophys_experiment_id,false_alarm_trial_count,engaged_trial_count,trial_count,num_targeted_structures,hit_trial_count,correct_reject_trial_count,num_depths_per_area,catch_trial_count,miss_trial_count,file_id
792680306,792619807,[791352433],412036,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,148,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,19,1,10-12-18 14:37,CAM2P.4,,164,[792815735],4,17,937,1,62,20,1,24,102,-999
793485674,,,412036,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,149,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,20,2,11-12-18 15:59,CAM2P.4,,355,,0,0,405,,0,50,,50,355,2124
794968300,794918442,[791352433],412036,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,151,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,21,3,13-12-18 14:33,CAM2P.4,,100,[795073741],3,105,1051,1,71,9,1,12,29,-999
795742990,795625712,[791352433],412036,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,152,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,4,14-12-18 13:37,CAM2P.4,,214,[795953296],6,341,692,1,95,23,1,29,119,-999
796052844,796044280,[791352433],412036,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,153,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,5,15-12-18 14:11,CAM2P.4,,351,[796108483],0,0,402,1,0,51,1,51,351,-999
796251270,796236521,[791352433],412036,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,154,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,6,16-12-18 14:15,CAM2P.4,,197,[796308505],5,443,739,1,122,23,1,28,75,-999
798126878,798007990,[791352433],412036,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,156,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,1,22,8,18-12-18 16:44,CAM2P.4,,353,[798404219],0,0,404,1,0,51,1,51,353,-999
825888541,825682242,[825183217],429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,131,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,11,1,20-02-19 9:52,CAM2P.4,,346,[826587940],0,0,437,1,6,50,1,50,340,-999
826697158,,,429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,132,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,12,2,21-02-19 9:41,CAM2P.4,,336,,0,0,456,,10,48,,48,326,2145
827374757,,,429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,133,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,13,3,22-02-19 9:49,CAM2P.4,,340,,1,0,449,,3,47,,48,337,2146
828646658,,,429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,136,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,14,4,25-02-19 10:04,CAM2P.4,,355,,0,0,406,,0,50,,50,355,2147
829138845,,,429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,137,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,1,15,5,26-02-19 9:41,CAM2P.4,,350,,0,0,419,,0,50,,50,350,2148
829578829,829521794,[825183217],429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,138,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,6,27-02-19 10:00,CAM2P.4,,346,[830093338],1,0,437,1,1,50,1,51,345,-999
830255592,830148632,[825183217],429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,139,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,7,28-02-19 9:46,CAM2P.4,,352,[830700800],0,0,403,1,0,51,1,51,352,-999
830832988,,,429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,140,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,8,01-03-19 9:34,CAM2P.4,,363,,0,0,415,,0,51,,51,363,2149
831824426,831761261,[825183217],429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,143,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,9,04-03-19 9:19,CAM2P.4,,359,[832115263],0,0,410,1,0,50,1,50,359,-999
832981154,832881662,[825183217],429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,145,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,2,4,10,06-03-19 9:25,CAM2P.4,,354,[833631914],0,0,413,1,0,49,1,49,354,-999
835444110,,,429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,150,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,2,16,12,11-03-19 10:52,CAM2P.4,,358,,0,0,408,,0,49,,49,358,2150
835820832,835795999,[825183217],429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,151,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,17,13,12-03-19 9:10,CAM2P.4,,334,[836258957],0,0,454,1,2,47,1,47,332,-999
836399024,836322359,[825183217],429952,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,152,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,3,18,14,13-03-19 9:32,CAM2P.4,,356,[836911939],0,0,406,1,0,50,1,50,356,-999
875020189,,,449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,124,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,27,0,24-05-19 10:49,CAM2P.3,,285,,1,276,551,,113,40,,41,172,2182
876510663,,,449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,128,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,28,1,28-05-19 11:22,CAM2P.3,,250,,7,362,572,,132,29,,36,118,2183
877287655,877103886,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,129,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,29,2,29-05-19 10:58,CAM2P.3,,354,[877696762],0,0,406,1,0,52,1,52,354,-999
877878435,,,449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,130,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,30,3,30-05-19 11:02,CAM2P.3,,255,,3,41,687,,55,33,,36,200,2184
878703444,878436988,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,131,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,31,4,31-05-19 11:36,CAM2P.3,,265,[879332693],8,267,575,1,87,31,1,39,178,-999
879846624,879719132,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,134,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,5,03-06-19 10:45,CAM2P.3,,254,[880375092],3,87,622,1,67,34,1,37,187,-999
880599612,,,449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,135,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,6,04-06-19 10:57,CAM2P.3,,355,,0,0,406,,0,51,,51,355,2185
881210695,881071629,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,136,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,7,05-06-19 10:54,CAM2P.3,,269,[881881171],6,137,640,1,72,32,1,38,197,-999
882669474,882620042,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,138,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,8,07-06-19 10:49,CAM2P.3,,256,[882935355],4,266,640,1,87,31,1,35,169,-999
883462580,883349458,[876693090],449441,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,141,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,1,4,9,10-06-19 10:44,CAM2P.3,,354,[884218326],0,0,405,1,0,51,1,51,354,-999
869334643,,,450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,111,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,19,0,16-05-19 11:50,CAM2P.3,,306,,1,2,515,,23,40,,41,283,2226
870592115,870377774,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,112,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,20,1,17-05-19 11:24,CAM2P.3,,233,[871155338],11,100,660,1,65,23,1,34,168,-999
871808394,871606557,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,115,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,21,2,20-05-19 11:47,CAM2P.3,,165,[872433717],11,199,728,1,91,13,1,24,74,-999
872626160,872551435,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,116,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,22,3,21-05-19 11:23,CAM2P.3,,176,[873156540],8,151,639,1,89,16,1,24,87,-999
873695653,873542787,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,117,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,4,23,4,22-05-19 13:27,CAM2P.3,,189,[873972085],8,523,619,1,150,18,1,26,39,-999
874699922,,,450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,118,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,5,24,5,23-05-19 14:26,CAM2P.3,,352,,0,0,406,,0,49,,49,352,2227
875440936,,,450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,119,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,25,6,24-05-19 15:02,CAM2P.3,,194,,7,511,658,,133,22,,29,61,2228
876678452,876557230,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,123,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,26,7,28-05-19 13:20,CAM2P.3,,359,[877022592],0,0,410,1,0,51,1,51,359,-999
877617747,,,450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,124,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,27,8,29-05-19 15:16,CAM2P.3,,136,,11,229,749,,91,9,,20,45,2229
878120101,877946125,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,125,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,2,28,9,30-05-19 13:07,CAM2P.3,,175,[878363088],7,506,673,1,128,18,1,25,47,-999
879037269,878918807,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,126,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,10,31-05-19 14:56,CAM2P.3,,221,[879331157],1,491,660,1,146,30,1,31,75,-999
880046522,879897824,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,129,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,11,03-06-19 12:51,CAM2P.3,,360,[880374622],0,0,410,1,0,50,1,50,360,-999
880784794,880753403,[869781307],450471,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,130,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,12,04-06-19 15:27,CAM2P.3,,201,[880961028],4,347,684,1,125,25,1,29,76,-999
865980470,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,116,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,17,0,10-05-19 10:56,CAM2P.4,,263,,4,312,613,,125,33,,37,138,2255
866968898,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,119,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,18,1,13-05-19 11:37,CAM2P.4,,352,,0,0,406,,0,53,,53,352,2256
868064132,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,120,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,19,2,14-05-19 16:34,CAM2P.4,,304,,3,150,493,,90,41,,44,214,2257
868546775,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,121,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,15-05-19 11:35,CAM2P.4,,299,,4,175,512,,93,41,,45,206,2258
869303255,869118259,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,122,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,4,16-05-19 11:33,CAM2P.4,,356,[869969393],0,0,406,1,0,50,1,50,356,-999
870550054,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,123,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,17-05-19 11:01,CAM2P.4,,295,,0,12,543,,50,41,,41,245,2259
872621004,872551243,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,127,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,20,7,21-05-19 11:10,CAM2P.4,,292,[873154932],3,63,520,1,33,39,1,42,259,-999
873846349,873653940,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,128,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,21,8,22-05-19 17:11,CAM2P.4,,247,[873968820],2,89,607,1,55,30,1,32,192,-999
874533721,874323406,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,129,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,1,22,9,23-05-19 12:38,CAM2P.4,,352,[875045489],0,0,403,1,0,51,1,51,352,-999
875020233,,,448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,130,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,2,23,10,24-05-19 11:08,CAM2P.4,,230,,4,25,631,,55,29,,33,175,2260
876660021,876522267,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,134,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,24,11,28-05-19 13:05,CAM2P.4,,283,[877018118],0,0,577,1,12,41,1,41,271,-999
877605088,877497698,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,135,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,12,29-05-19 14:54,CAM2P.4,,326,[877691075],2,0,488,1,5,44,1,46,321,-999
878075965,877907546,[863992815],448900,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,136,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,2,4,13,30-05-19 12:48,CAM2P.4,,300,[878358326],1,0,567,1,15,42,1,43,285,-999
938425882,938175546,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,180,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,57,0,04-09-19 11:25,CAM2P.3,,303,[939327156],1,271,522,1,121,44,1,45,182,-999
939537734,939521982,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,181,VisualBehavior,OPHYS_2_images_A_passive,2,images_A,passive_viewing,Familiar,0,58,1,05-09-19 11:24,CAM2P.3,,351,[940354166],0,0,401,1,0,50,1,50,351,-999
940553228,940446507,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,182,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,59,2,06-09-19 10:48,CAM2P.3,,292,[940852658],3,328,535,1,115,39,1,42,177,-999
941457567,941300832,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,185,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,09-09-19 11:02,CAM2P.3,,331,[942043482],2,42,464,1,11,46,1,48,320,-999
942329079,942114744,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,186,VisualBehavior,OPHYS_5_images_B_passive,5,images_B,passive_viewing,Novel >1,0,1,4,10-09-19 11:21,CAM2P.3,,351,[943151552],0,0,405,1,0,54,1,54,351,-999
