behavior_session_id,ophys_session_id,ophys_container_id,mouse_id,indicator,full_genotype,driver_line,cre_line,reporter_line,sex,age_in_days,imaging_plane_group_count,project_code,session_type,session_number,image_set,behavior_type,experience_level,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,date_of_acquisition,equipment_name,num_depths_per_area,ophys_experiment_id,num_targeted_structures,correct_reject_trial_count,catch_trial_count,go_trial_count,miss_trial_count,trial_count,file_id,false_alarm_trial_count,engaged_trial_count,hit_trial_count,auto_reward_count,earned_reward_count,total_reward_count,total_reward_volume,maximum_reward_rate,mean_hit_rate,mean_hit_rate_uncorrected,mean_hit_rate_engaged,mean_false_alarm_rate,mean_false_alarm_rate_uncorrected,mean_false_alarm_rate_engaged,mean_dprime,mean_dprime_engaged,max_dprime,max_dprime_engaged,mean_running_speed,mean_pupil_area,mean_dff
889388078,889235128,[902748650],456917,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,117,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,18,0,18-06-19 13:33,CAM2P.3,1,[889772922],1,41,43,296,199,583,-999,2,329,97,5,97,102,0.704,4.030323031,0.406301584,0.40769135,0.481741708,0.096940974,0.087363291,0.106366593,1.092133953,1.353413425,1.861069826,1.861069826,13.44770663,1.1969224,0.00667588
891605682,891465652,[902748650],456917,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,119,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,20,2,20-06-19 12:52,CAM2P.3,1,[891996193],1,48,48,332,300,464,-999,0,9,32,5,32,37,0.249,2.351021944,0.128074779,0.129104059,0.446264368,0.058441969,0,0.038461538,0.345191735,0.366839416,0.786994805,0.366839416,15.0933056,1.219376643,0.006927004
892526544,892423647,[902748650],456917,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,120,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,21-06-19 13:07,CAM2P.3,1,[892805315],1,42,45,311,243,529,-999,3,81,68,5,68,73,0.501,3.806416212,0.224152812,0.226727718,0.327596506,0.088454215,0.05416114,0.151714105,0.695302215,0.715093337,1.1464381,1.109842746,16.50231757,1.738188566,0.007028945
894368064,894204946,[902748650],456917,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,124,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,25-06-19 13:16,CAM2P.3,1,[894726001],1,39,41,289,183,526,-999,2,173,106,5,106,111,0.767,3.966984769,0.360086854,0.362864632,0.408728159,0.095769568,0.06399485,0.122384174,1.023813874,1.082026676,1.638806455,1.638806455,20.63948686,1.565658119,0.007649751
943979277,,,457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,197,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,58,0,11-09-19 14:38,CAM2P.3,,,,43,45,309,296,539,3259,2,48,13,5,13,18,0.116,2.854812107,0.106627003,0.1067012,0.631074481,0.118712561,0.09528838,0.5,-0.374094976,0.430019118,0.764709674,0.565948822,3.554863009,,
945147410,,,457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,198,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,59,1,12-09-19 15:41,CAM2P.3,,,,48,48,319,315,519,3260,0,0,4,5,4,9,0.053,1.933904516,0.048166859,0.042723795,,0.062359721,0,,-0.363188402,,0.85450212,,9.802605467,,
946065801,945889501,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,199,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,60,2,13-09-19 14:24,CAM2P.3,1,[946476556],1,44,48,325,314,489,-999,4,79,11,5,11,16,0.102,3.606067931,0.091079345,0.090300623,0.741361416,0.183197456,0.16967798,0.666666667,-0.628062893,0.383783977,0.967421566,0.967421566,8.30977361,1.470664923,0.004869543
947329225,947174352,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,202,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,61,3,16-09-19 14:16,CAM2P.3,1,[947724724],1,40,43,295,283,625,-999,3,56,12,5,12,17,0.109,2.651862706,0.104734342,0.101163608,0.566666667,0.150659683,0.143420964,0.75,-0.453240814,-0.150089237,0.67448975,-0.150089237,10.68967676,1.376932878,0.005138752
948268536,948188768,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,203,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,4,62,4,17-09-19 14:11,CAM2P.3,1,[948514870],1,47,47,331,327,490,-999,0,7,4,5,4,9,0.053,2.664490548,0.020946591,0.012110467,,0.064796273,0,,-0.509710832,,0.159848728,,9.205284366,1.676524752,0.006409092
949404352,949356610,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,204,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,5,63,5,18-09-19 15:06,CAM2P.3,1,[949637002],1,36,38,248,219,660,-999,2,71,29,5,29,34,0.228,2.893558114,0.161816261,0.161629623,0.30005447,0.110233454,0.063983826,0.181818182,0.048412765,0.382174201,0.729923594,0.512732573,7.676029867,1.308066511,0.004531095
951662735,951556788,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,206,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,65,7,20-09-19 14:09,CAM2P.3,1,[951932454],1,48,48,322,320,451,-999,0,17,2,5,2,7,0.039,2.664491553,0.020520269,0.019269685,,0.062687139,0,,-0.556875024,,0,,9.17370779,1.395073465,0.005857811
952837870,952690419,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,209,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,66,8,23-09-19 13:17,CAM2P.3,1,[953452368],1,31,33,224,203,898,-999,2,55,21,5,21,26,0.172,3.370734035,0.207848671,0.209355999,0.709761905,0.173370277,0.183709871,0.5,-0.144138812,0.436510696,0.604585347,0.565948822,8.962177648,1.365043174,0.006248106
954107968,,,457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,210,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,2,67,9,24-09-19 12:40,CAM2P.3,,,,4,8,53,10,1364,3261,4,2,43,5,43,48,0.326,2.032222505,0.791415379,0.808491881,,0.400314465,0.362578616,,1.112303536,,1.641911316,,3.26214935,,
954963038,954800562,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,211,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,3,68,10,25-09-19 13:40,CAM2P.3,1,[955278565],1,7,10,82,26,1100,-999,3,33,56,5,56,61,0.417,2.578539299,0.704733409,0.718048627,0.717776162,0.356285714,0.422952381,0.283333333,0.852425888,1.040062057,1.235219649,1.145433143,3.223848836,1.284125021,0.004913444
956269097,956121729,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,212,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,11,26-09-19 13:47,CAM2P.3,1,[956820482],1,14,19,119,13,960,-999,5,314,106,5,106,111,0.767,4.390007538,0.913473149,0.909823514,0.931943174,0.341979739,0.352849304,0.312555379,1.857924604,2.016823185,2.456891608,2.456891608,10.69586033,1.470662306,0.01099736
957387951,957247123,[939523510],457766,GCaMP6s,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai94(TITL-GCaMP6s)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai94(TITL-GCaMP6s),M,213,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,1,12,27-09-19 14:40,CAM2P.3,1,[957655294],1,21,26,190,91,774,-999,5,309,99,5,99,104,0.718,3.384857813,0.590498032,0.601105462,0.631167881,0.262618467,0.278897537,0.283152788,0.981232455,1.076790157,1.88950996,1.88950996,18.35632605,1.150055321,0.011560711
934812249,934576432,[930024022],459773,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,174,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,53,0,29-08-19 11:42,CAM2P.5,1,[935440133],1,33,39,261,103,603,-999,6,501,158,5,158,163,1.131,4.305625934,0.717655634,0.719327875,0.772396659,0.195078699,0.185463314,0.202367675,1.555438825,1.693975965,2.586061861,2.586061861,19.94943637,1.293959147,0.003369837
937395157,,,459773,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,179,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,55,2,03-09-19 10:53,CAM2P.5,,,,24,29,207,57,893,2560,5,667,150,5,150,155,1.075,4.689446282,0.724601539,0.720364251,0.727107022,0.209543567,0.161208877,0.219446131,1.514052581,1.492239875,2.108923612,2.108923612,32.5297033,,
935653479,935554523,[930024022],459773,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,175,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,54,1,30-08-19 11:13,CAM2P.5,1,[936494970],1,28,34,229,93,679,-999,6,486,136,5,136,141,0.977,4.244335301,0.740900496,0.745970205,0.843342544,0.237632368,0.214555445,0.280302652,1.476139271,1.634069237,2.463317517,2.463317517,20.52608662,1.343282978,0.002917672
939533442,939520170,[930024022],459773,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,181,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,4,05-09-19 10:54,CAM2P.5,1,[940352367],1,25,32,225,39,841,-999,7,719,186,5,186,191,1.327,4.927497801,0.900213283,0.908829092,0.900188886,0.355661463,0.370341064,0.359296684,1.93714629,1.931559328,2.880988093,2.880988093,27.60983166,1.392173373,0.005928658
940628402,940447433,[930024022],459773,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,182,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,1,5,06-09-19 11:51,CAM2P.5,1,[940852112],1,18,20,153,19,1154,-999,2,862,134,5,134,139,0.963,3.526543509,0.909923178,0.921991978,0.911157855,0.188159436,0.190371162,0.196343193,2.368767741,2.336940204,2.912222603,2.912222603,29.39119025,1.431114354,0.005213123
941425961,,,459773,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,185,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,2,6,09-09-19 10:44,CAM2P.5,,,,25,26,185,18,1055,2561,1,860,167,5,167,172,1.194,5.213056669,0.898944328,0.904473554,0.900042666,0.079929427,0.024251665,0.076318569,2.776090698,2.777465242,3.24032753,3.24032753,35.74265191,,
938425882,938175546,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,180,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,57,0,04-09-19 11:25,CAM2P.3,1,[939327156],1,44,45,303,182,522,-999,1,271,121,5,121,126,0.872,4.015858562,0.431461165,0.427138399,0.484849989,0.067340829,0.023199215,0.066862921,1.363544735,1.528170458,2.0082075,2.0082075,22.43035008,1.259272898,0.004485916
940553228,940446507,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,182,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,59,2,06-09-19 10:48,CAM2P.3,1,[940852658],1,39,42,292,177,535,-999,3,328,115,5,115,120,0.83,4.455378078,0.503863827,0.507932475,0.673365007,0.096685571,0.084477932,0.116522983,1.211790651,1.671939119,1.987497799,1.987497799,19.92787946,1.287396598,0.003894897
941457567,941300832,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,185,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,3,09-09-19 11:02,CAM2P.3,1,[942043482],1,46,48,331,320,464,-999,2,42,11,5,11,16,0.102,3.7055828,0.094013603,0.091279256,0.703465978,0.08040463,0.041260355,,-0.468300431,,0.980744062,,20.03007271,1.247229555,0.004164646
943479988,943299247,[930022332],459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,187,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,5,11-09-19 11:32,CAM2P.3,1,[944366183],1,45,45,318,234,488,-999,0,223,84,5,84,89,0.613,4.555865577,0.166561208,0.157623689,0.466295128,0.062182048,0,0.040176765,0.108873596,1.624721304,2.508050479,2.508050479,18.87964477,1.30797568,0.00342023
944823947,,,459777,GCaMP6f,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,"['Slc17a7-IRES2-Cre', 'Camk2a-tTA']",Slc17a7-IRES2-Cre,Ai93(TITL-GCaMP6f),F,188,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,1,3,6,12-09-19 11:27,CAM2P.3,,,,41,46,307,155,523,2322,5,352,152,5,152,157,1.089,4.995925391,0.59374674,0.59775996,0.686024363,0.175817577,0.191731233,0.212547786,1.343969638,1.472927079,2.409996279,2.409996279,14.19202447,,
960021127,,,467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,172,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,26,0,02-10-19 15:57,CAM2P.5,,,,30,35,240,154,639,5724,5,318,86,5,86,91,0.627,3.284947213,0.483266519,0.479291843,0.658664506,0.20512977,0.17388495,0.309585292,0.778272711,0.927248874,2.057483877,1.68191495,24.74706983,,
960834330,960749169,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,173,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,27,1,03-10-19 16:14,CAM2P.5,1,[960957793],1,49,49,345,345,400,-999,0,0,0,5,0,5,0.025,0,0.011554951,0,,0.064417266,0,,-0.669821525,,-0.463616007,,25.32278562,1.216133544,0.009484265
963237068,,,467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,178,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,30,4,08-10-19 15:44,CAM2P.5,,,,24,27,196,120,771,5725,3,157,76,5,76,81,0.557,3.509338463,0.560458607,0.566579907,0.793326321,0.211892505,0.243775233,0.293890831,1.106241243,1.446354937,1.904477289,1.904477289,26.91147502,,
964109496,,,467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,179,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,31,5,09-10-19 15:08,CAM2P.5,,,,13,21,130,41,989,5726,8,361,89,5,89,94,0.648,3.368904713,0.81997375,0.826596266,0.863813313,0.528311022,0.594422133,0.591895865,0.878007137,0.855570727,1.534120544,1.534120544,6.630835839,,
962346335,962206869,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,177,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,29,3,07-10-19 16:35,CAM2P.5,1,[962471831],1,20,28,189,94,758,-999,8,227,95,5,95,100,0.69,3.18043397,0.567419963,0.562811668,0.589016192,0.420076396,0.427053141,0.440698295,0.437608321,0.409375688,1.465233793,1.298332554,25.92049596,1.166172302,0.012262635
965034185,964912357,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,180,,VisualBehavior,OPHYS_4_images_B,4,images_B,active_behavior,Novel 1,0,0,6,10-10-19 13:40,CAM2P.5,1,[965228792],1,21,23,158,86,956,-999,2,196,72,5,72,77,0.529,3.377531777,0.675663114,0.679806761,0.907454695,0.174872414,0.136031798,0.260115735,1.622658148,2.039397163,2.718107637,2.679096873,16.93604737,1.818596986,0.010672002
966765494,966603493,[957024596],467302,GCaMP6f,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Sst-IRES-Cre'],Sst-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),M,184,,VisualBehavior,OPHYS_6_images_B,6,images_B,active_behavior,Novel >1,0,2,8,14-10-19 14:55,CAM2P.5,1,[967005387],1,7,14,93,7,1241,-999,7,273,86,5,86,91,0.627,3.963715488,0.91399327,0.925675513,0.935693205,0.430809023,0.381280721,0.448453541,1.623224848,1.66376059,2.100566622,2.034227134,22.13840607,1.986523566,0.015597208
935129110,,,468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,134,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,0,13,0,29-08-19 15:15,CAM2P.4,,,,29,35,235,159,567,5596,6,247,76,5,76,81,0.557,3.592502139,0.455258942,0.459444766,0.632630673,0.238694379,0.22749347,0.329912323,0.497726502,0.737488841,1.407570056,1.407570056,0.343863743,,
937783930,937364655,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,139,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,1,15,1,03-09-19 15:01,CAM2P.4,1,[938003662],1,5,9,70,14,970,-999,4,4,56,5,56,61,0.417,2.610114476,0.793751579,0.787422465,0.785575049,0.511190476,0.536190476,0.5,0.798445473,0.80459638,1.339185168,0.80459638,1.160921991,1.244569385,0.01465602
938789129,,,468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,140,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,2,16,2,04-09-19 14:43,CAM2P.4,,,,22,27,177,119,670,5598,5,151,58,5,58,63,0.431,3.258153893,0.523413138,0.52789364,0.845083857,0.372020438,0.39085832,0.719529478,0.356400509,0.425040054,1.103350661,1.003147968,4.017619188,,
940017421,939524851,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,141,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,3,17,3,05-09-19 15:05,CAM2P.4,1,[940352989],1,7,14,103,34,805,-999,7,54,69,5,69,74,0.508,2.521424332,0.780983701,0.776710197,0.725996374,0.518257833,0.549507833,0.483838384,0.772588107,0.646986722,1.382994127,0.839800511,1.056589947,1.200015579,0.018771622
941891140,,,468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,145,,VisualBehavior,OPHYS_1_images_A,1,images_A,active_behavior,Familiar,4,18,4,09-09-19 16:06,CAM2P.4,,,,14,16,113,53,833,5599,2,21,60,5,60,65,0.445,2.371950546,0.635291548,0.644658473,0.653325689,0.171371486,0.195181009,0.120707071,1.353265744,1.581421268,1.731749823,1.703485615,5.671777109,,
944950609,944810835,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,148,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,0,20,6,12-09-19 12:57,CAM2P.4,1,[945473009],1,2,10,71,13,1072,-999,8,33,58,5,58,63,0.431,2.464946987,0.840443012,0.849702272,0.857215236,0.687426901,0.861769006,0.865079365,0.520926145,-0.037735444,1.564726471,0.022091458,4.106135034,1.243734183,0.03536087
947311015,946951902,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,152,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,1,21,7,16-09-19 13:58,CAM2P.4,1,[947716576],1,9,14,91,37,913,-999,5,58,54,5,54,59,0.403,2.92444335,0.776558463,0.793991916,0.776176166,0.452581851,0.473415184,0.499647266,0.915065835,0.761235316,1.833914636,1.044985711,4.443249147,1.342203576,0.038358957
948206919,948090163,[929913236],468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,153,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,2,22,8,17-09-19 12:57,CAM2P.4,1,[948507789],1,8,14,103,32,838,-999,6,124,71,5,71,76,0.522,3.080510021,0.837476085,0.849993043,0.783392617,0.511211011,0.560739313,0.474348379,0.997228743,0.864443497,1.593218818,1.08160686,1.785557837,1.176808417,0.02632085
949337508,,,468866,GCaMP6f,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,['Vip-IRES-Cre'],Vip-IRES-Cre,Ai148(TIT2L-GC6f-ICL-tTA2),F,154,,VisualBehavior,OPHYS_3_images_A,3,images_A,active_behavior,Familiar,3,23,9,18-09-19 13:10,CAM2P.4,,,,20,28,176,96,699,5600,8,234,80,5,80,85,0.585,3.234283897,0.653868482,0.661270142,0.831493778,0.461618966,0.460879687,0.700542912,0.651760931,0.442240267,1.465233793,0.809050109,1.230389073,,
